imageFilename,WindField,geometry_x,geometry_y,heading,dx,dy,ratio,speed
wind_field_estimation_Orb_tnr_spk_TC_images.10761.tif,wind_4571,-30.62060103,33.58093049,174.456434,-28.43,95.87,0.72,12.9
wind_field_estimation_Orb_tnr_spk_TC_images.10762.tif,wind_4570,-30.58883904,33.57596123,171.4931251,-33.46,94.24,0.77,11.3
wind_field_estimation_Orb_tnr_spk_TC_images.10763.tif,wind_4567,-30.55707705,33.57099197,165.7177029,-42.93,90.32,0.77,16.5
wind_field_estimation_Orb_tnr_spk_TC_images.10765.tif,wind_4566,-30.52531506,33.56602271,176.0743796,-25.75,96.63,0.72,7.6
wind_field_estimation_Orb_tnr_spk_TC_images.10766.tif,wind_4553,-30.49355694,33.56104475,184.5371598,-11,99.39,0.71,7.9
wind_field_estimation_Orb_tnr_spk_TC_images.10769.tif,wind_4554,-30.4239009,33.57806239,176.6690116,-24.86,96.86,0.78,10.6
wind_field_estimation_Orb_tnr_spk_TC_images.10771.tif,wind_4559,-30.3921444,33.57305841,175.9584355,-26.11,96.53,0.81,13
wind_field_estimation_Orb_tnr_spk_TC_images.10772.tif,wind_4558,-30.36038793,33.56805443,171.123567,-34.34,93.92,0.8,19.2
wind_field_estimation_Orb_tnr_spk_TC_images.10773.tif,wind_4538,-30.32864762,33.5630154,173.5434333,-30.3,95.3,0.75,7.7
wind_field_estimation_Orb_tnr_spk_TC_images.10776.tif,wind_4380,-30.25894459,33.57997331,155.0502277,-59.32,80.51,0.81,4
wind_field_estimation_Orb_tnr_spk_TC_images.10778.tif,wind_4377,-30.22719433,33.57493442,175.5576699,-26.95,96.3,0.74,11.3
wind_field_estimation_Orb_tnr_spk_TC_images.10779.tif,wind_4376,-30.19545513,33.56986992,176.0490189,-26.15,96.52,0.8,6.6
wind_field_estimation_Orb_tnr_spk_TC_images.10781.tif,wind_4369,-30.16371958,33.56479692,174.2925242,-29.18,95.65,0.73,9.3
wind_field_estimation_Orb_tnr_spk_TC_images.10782.tif,wind_4389,-30.13198403,33.55972391,179.4287894,-20.36,97.91,0.74,5.3
wind_field_estimation_Orb_tnr_spk_TC_images.10784.tif,wind_4386,-30.09397586,33.58168764,169.3202452,-37.54,92.68,0.76,11.6
wind_field_estimation_Orb_tnr_spk_TC_images.10903.tif,wind_4557,-30.46181038,33.55604057,178.1138593,-22.3,97.48,0.66,16.8
wind_field_estimation_Orb_tnr_spk_TC_images.10904.tif,wind_4556,-30.4300638,33.5510364,171.2419705,-34.03,94.03,0.75,6.4
wind_field_estimation_Orb_tnr_spk_TC_images.10905.tif,wind_4561,-30.39831723,33.54603223,172.505833,-31.94,94.76,0.73,9.8
wind_field_estimation_Orb_tnr_spk_TC_images.10907.tif,wind_4560,-30.36657068,33.54102806,160.5782532,-51.13,85.94,0.79,9.7
wind_field_estimation_Orb_tnr_spk_TC_images.10910.tif,wind_4545,-30.2969073,33.55797636,167.2085229,-40.82,91.29,0.79,4.8
wind_field_estimation_Orb_tnr_spk_TC_images.10911.tif,wind_4544,-30.26516697,33.55293732,172.692225,-31.79,94.81,0.64,13.1
wind_field_estimation_Orb_tnr_spk_TC_images.10913.tif,wind_4549,-30.23342667,33.54789829,165.968276,-42.86,90.35,0.77,13.1
wind_field_estimation_Orb_tnr_spk_TC_images.10914.tif,wind_4548,-30.20169752,33.54283364,166.6809631,-41.77,90.86,0.76,5.2
wind_field_estimation_Orb_tnr_spk_TC_images.10915.tif,wind_4536,-30.16997205,33.53776048,172.2527028,-32.63,94.53,0.74,7.6
wind_field_estimation_Orb_tnr_spk_TC_images.10918.tif,wind_4388,-30.10024849,33.55465091,178.6922327,-21.67,97.62,0.73,15.7
wind_field_estimation_Orb_tnr_spk_TC_images.1096.tif,wind_581,-32.45734572,35.213025,159.0493412,-51.17,85.92,0.77,15.9
wind_field_estimation_Orb_tnr_spk_TC_images.1097.tif,wind_598,-32.42485515,35.20865534,170.9814048,-32.13,94.7,0.85,15.7
wind_field_estimation_Orb_tnr_spk_TC_images.1099.tif,wind_597,-32.39236238,35.20427635,162.5224072,-45.88,88.85,0.79,15.8
wind_field_estimation_Orb_tnr_spk_TC_images.1100.tif,wind_608,-32.3598624,35.19986713,171.0629423,-32.05,94.73,0.84,7.9
wind_field_estimation_Orb_tnr_spk_TC_images.1102.tif,wind_607,-32.32736239,35.1954579,166.2010689,-40.08,91.62,0.74,11.2
wind_field_estimation_Orb_tnr_spk_TC_images.11043.tif,wind_4539,-30.3348402,33.53598898,168.962597,-37.9,92.54,0.79,4.8
wind_field_estimation_Orb_tnr_spk_TC_images.11045.tif,wind_4547,-30.30310971,33.5309499,165.8255211,-43,90.28,0.79,11.3
wind_field_estimation_Orb_tnr_spk_TC_images.11046.tif,wind_4546,-30.27137921,33.52591082,171.3447143,-34.01,94.04,0.75,15
wind_field_estimation_Orb_tnr_spk_TC_images.11047.tif,wind_4551,-30.23964873,33.52087174,175.9811388,-26.19,96.51,0.67,6.2
wind_field_estimation_Orb_tnr_spk_TC_images.11049.tif,wind_4550,-30.20792953,33.51580696,174.3496914,-29.02,95.7,0.66,9.2
wind_field_estimation_Orb_tnr_spk_TC_images.1105.tif,wind_583,-32.25681352,35.2136363,174.4873337,-26.37,96.46,0.71,6.8
wind_field_estimation_Orb_tnr_spk_TC_images.11052.tif,wind_4541,-30.13824657,33.53268733,178.2801074,-22.36,97.47,0.76,11.8
wind_field_estimation_Orb_tnr_spk_TC_images.11053.tif,wind_4540,-30.10652111,33.52761418,165.6682004,-43.46,90.06,0.76,5.8
wind_field_estimation_Orb_tnr_spk_TC_images.1106.tif,wind_582,-32.22431619,35.20918979,169.2734716,-35.17,93.61,0.74,8.9
wind_field_estimation_Orb_tnr_spk_TC_images.1107.tif,wind_575,-32.19181903,35.20474276,174.2592481,-26.82,96.33,0.73,11.9
wind_field_estimation_Orb_tnr_spk_TC_images.1109.tif,wind_574,-32.15932186,35.20029573,176.164124,-23.59,97.18,0.71,10
wind_field_estimation_Orb_tnr_spk_TC_images.1110.tif,wind_556,-32.12682471,35.1958487,175.6572469,-24.49,96.95,0.72,14.8
wind_field_estimation_Orb_tnr_spk_TC_images.1113.tif,wind_398,-32.05624165,35.21389275,175.7460666,-24.41,96.98,0.77,14.3
wind_field_estimation_Orb_tnr_spk_TC_images.1115.tif,wind_395,-32.02374966,35.20941055,178.9895585,-18.83,98.21,0.76,9.8
wind_field_estimation_Orb_tnr_spk_TC_images.1116.tif,wind_394,-31.99125768,35.20492835,177.5037019,-21.44,97.67,0.81,14.7
wind_field_estimation_Orb_tnr_spk_TC_images.1118.tif,wind_375,-31.95877281,35.20042794,171.878172,-31.09,95.04,0.76,13.7
wind_field_estimation_Orb_tnr_spk_TC_images.11185.tif,wind_4537,-30.17621405,33.51073366,171.8813553,-33.21,94.32,0.75,12.7
wind_field_estimation_Orb_tnr_spk_TC_images.11186.tif,wind_4543,-30.14449855,33.50566037,176.5732894,-25.27,96.75,0.76,6.4
wind_field_estimation_Orb_tnr_spk_TC_images.11188.tif,wind_4542,-30.11278307,33.50058707,177.5528156,-23.61,97.17,0.79,13.4
wind_field_estimation_Orb_tnr_spk_TC_images.1119.tif,wind_389,-31.92629532,35.19590847,164.4285027,-43.32,90.13,0.78,9.6
wind_field_estimation_Orb_tnr_spk_TC_images.1122.tif,wind_381,-31.85565818,35.2138734,170.2038448,-33.97,94.05,0.79,20
wind_field_estimation_Orb_tnr_spk_TC_images.1123.tif,wind_380,-31.82317348,35.20934553,171.5924598,-31.7,94.84,0.72,20
wind_field_estimation_Orb_tnr_spk_TC_images.1125.tif,wind_368,-31.79070031,35.20478955,167.678401,-38.21,92.41,0.8,10.9
wind_field_estimation_Orb_tnr_spk_TC_images.1126.tif,wind_377,-31.75822712,35.20023358,167.258313,-38.92,92.11,0.74,14.5
wind_field_estimation_Orb_tnr_spk_TC_images.1128.tif,wind_376,-31.72575393,35.1956776,189.1769599,-1.16,99.99,0.85,20
wind_field_estimation_Orb_tnr_spk_TC_images.1131.tif,wind_229,-31.6550764,35.21353713,160.6993346,-49.39,86.95,0.76,11.4
wind_field_estimation_Orb_tnr_spk_TC_images.1132.tif,wind_208,-31.62260855,35.20894492,179.8706404,-17.69,98.42,0.68,13.3
wind_field_estimation_Orb_tnr_spk_TC_images.1134.tif,wind_228,-31.59014069,35.20435272,172.2525462,-30.81,95.14,0.73,15.6
wind_field_estimation_Orb_tnr_spk_TC_images.1135.tif,wind_227,-31.55767286,35.19976051,163.7191013,-44.77,89.42,0.77,8.9
wind_field_estimation_Orb_tnr_spk_TC_images.1136.tif,wind_223,-31.52521631,35.19514103,179.2827098,-18.82,98.21,0.69,11.3
wind_field_estimation_Orb_tnr_spk_TC_images.1139.tif,wind_97,-31.45449857,35.21289345,155.3170535,-57.54,81.79,0.86,10.9
wind_field_estimation_Orb_tnr_spk_TC_images.1141.tif,wind_105,-31.42203514,35.20826487,170.3675218,-34.12,94,0.73,12.1
wind_field_estimation_Orb_tnr_spk_TC_images.1142.tif,wind_104,-31.38957922,35.20361809,175.6364602,-25.26,96.76,0.76,16.7
wind_field_estimation_Orb_tnr_spk_TC_images.1144.tif,wind_101,-31.35713101,35.19895249,182.2632706,-13.76,99.05,0.67,12.6
wind_field_estimation_Orb_tnr_spk_TC_images.1145.tif,wind_100,-31.32468278,35.19428689,176.9723075,-23.02,97.31,0.68,17
wind_field_estimation_Orb_tnr_spk_TC_images.1148.tif,wind_89,-31.25391314,35.21196054,176.740168,-23.49,97.2,0.72,14.3
wind_field_estimation_Orb_tnr_spk_TC_images.1150.tif,wind_88,-31.22147067,35.20725879,172.9470426,-30,95.39,0.74,17.2
wind_field_estimation_Orb_tnr_spk_TC_images.1151.tif,wind_93,-31.18902818,35.20255705,175.7708885,-25.22,96.77,0.85,20
wind_field_estimation_Orb_tnr_spk_TC_images.1152.tif,wind_92,-31.15658569,35.1978553,175.9047689,-25.02,96.82,0.79,9.4
wind_field_estimation_Orb_tnr_spk_TC_images.1154.tif,wind_84,-31.12414323,35.19315355,170.8421454,-33.64,94.17,0.72,13
wind_field_estimation_Orb_tnr_spk_TC_images.1229.tif,wind_665,-32.49530567,35.1904025,171.2646483,-31.6,94.87,0.8,15.4
wind_field_estimation_Orb_tnr_spk_TC_images.1231.tif,wind_656,-32.46282604,35.1860321,176.6386007,-22.48,97.44,0.74,14.1
wind_field_estimation_Orb_tnr_spk_TC_images.1232.tif,wind_671,-32.43034642,35.1816617,172.7017463,-29.24,95.63,0.74,19.1
wind_field_estimation_Orb_tnr_spk_TC_images.1233.tif,wind_670,-32.39786454,35.17728194,172.1900192,-30.13,95.35,0.79,13.8
wind_field_estimation_Orb_tnr_spk_TC_images.1235.tif,wind_669,-32.36537528,35.17287183,174.1604665,-26.82,96.34,0.68,14.7
wind_field_estimation_Orb_tnr_spk_TC_images.1238.tif,wind_579,-32.29486238,35.19104868,176.792372,-22.36,97.47,0.73,16.1
wind_field_estimation_Orb_tnr_spk_TC_images.1239.tif,wind_585,-32.2623624,35.18663946,166.4693423,-39.72,91.77,0.83,9.3
wind_field_estimation_Orb_tnr_spk_TC_images.1241.tif,wind_584,-32.22987594,35.18219233,177.6548632,-20.94,97.78,0.72,14
wind_field_estimation_Orb_tnr_spk_TC_images.1242.tif,wind_577,-32.19738964,35.17774469,174.2412426,-26.84,96.33,0.75,13.8
wind_field_estimation_Orb_tnr_spk_TC_images.1244.tif,wind_576,-32.16490334,35.17329704,171.742084,-31.1,95.04,0.78,10.8
wind_field_estimation_Orb_tnr_spk_TC_images.1247.tif,wind_560,-32.09433946,35.19137519,177.0072935,-22.21,97.5,0.71,13.5
wind_field_estimation_Orb_tnr_spk_TC_images.1248.tif,wind_559,-32.06185842,35.18689226,174.5272627,-26.5,96.42,0.65,14.2
wind_field_estimation_Orb_tnr_spk_TC_images.1249.tif,wind_564,-32.02937737,35.18240932,173.5772019,-28.15,95.96,0.83,15.8
wind_field_estimation_Orb_tnr_spk_TC_images.1251.tif,wind_563,-31.99689634,35.17792638,173.623607,-28.1,95.97,0.76,14.6
wind_field_estimation_Orb_tnr_spk_TC_images.1252.tif,wind_550,-31.96442237,35.17342538,165.6610434,-41.33,91.06,0.83,16
wind_field_estimation_Orb_tnr_spk_TC_images.1255.tif,wind_388,-31.89381782,35.19138899,178.470179,-19.87,98.01,0.77,17
wind_field_estimation_Orb_tnr_spk_TC_images.1257.tif,wind_383,-31.86134033,35.18686951,166.535813,-39.99,91.65,0.79,17.4
wind_field_estimation_Orb_tnr_spk_TC_images.1258.tif,wind_382,-31.82886649,35.18234113,169.3997707,-35.36,93.54,0.8,19.4
wind_field_estimation_Orb_tnr_spk_TC_images.1260.tif,wind_369,-31.79640416,35.17778442,173.9267621,-27.79,96.06,0.78,19.2
wind_field_estimation_Orb_tnr_spk_TC_images.1261.tif,wind_379,-31.76394181,35.1732277,169.1663904,-35.8,93.37,0.8,17.9
wind_field_estimation_Orb_tnr_spk_TC_images.1264.tif,wind_371,-31.69328076,35.19112162,156.0777596,-56.27,82.67,0.8,11.1
wind_field_estimation_Orb_tnr_spk_TC_images.1265.tif,wind_370,-31.6608237,35.18652934,166.7587231,-39.84,91.72,0.75,10.9
wind_field_estimation_Orb_tnr_spk_TC_images.1267.tif,wind_350,-31.62836677,35.18193669,184.9327248,-8.79,99.61,0.67,18.1
wind_field_estimation_Orb_tnr_spk_TC_images.1268.tif,wind_365,-31.59590984,35.17734404,172.8185834,-29.86,95.44,0.71,10.3
wind_field_estimation_Orb_tnr_spk_TC_images.1270.tif,wind_364,-31.56345292,35.17275139,169.2680135,-35.82,93.37,0.76,14.5
wind_field_estimation_Orb_tnr_spk_TC_images.1273.tif,wind_222,-31.49276367,35.19051202,171.0378485,-32.95,94.41,0.76,9.1
wind_field_estimation_Orb_tnr_spk_TC_images.1274.tif,wind_209,-31.46031103,35.185883,171.7659908,-31.76,94.82,0.81,10.7
wind_field_estimation_Orb_tnr_spk_TC_images.1276.tif,wind_219,-31.4278584,35.18125398,183.3622799,-11.76,99.31,0.78,10.8
wind_field_estimation_Orb_tnr_spk_TC_images.1277.tif,wind_218,-31.39541327,35.17660669,169.6585609,-35.35,93.54,0.75,10.2
wind_field_estimation_Orb_tnr_spk_TC_images.1278.tif,wind_221,-31.36297586,35.1719405,175.0499403,-26.3,96.48,0.76,6.4
wind_field_estimation_Orb_tnr_spk_TC_images.1282.tif,wind_87,-31.29223456,35.18962129,179.9789855,-17.83,98.4,0.71,17
wind_field_estimation_Orb_tnr_spk_TC_images.1283.tif,wind_91,-31.25979038,35.18494681,184.2824104,-10.3,99.47,0.63,16.5
wind_field_estimation_Orb_tnr_spk_TC_images.1284.tif,wind_90,-31.22735872,35.18024462,176.5411441,-23.87,97.11,0.68,14.5
wind_field_estimation_Orb_tnr_spk_TC_images.1286.tif,wind_95,-31.19492704,35.17554243,173.9295612,-28.37,95.89,0.81,2.4
wind_field_estimation_Orb_tnr_spk_TC_images.1287.tif,wind_94,-31.16249536,35.17084024,170.6734788,-33.88,94.09,0.73,7.6
wind_field_estimation_Orb_tnr_spk_TC_images.1290.tif,wind_81,-31.09171593,35.18841442,171.3989972,-32.74,94.49,0.77,11.8
wind_field_estimation_Orb_tnr_spk_TC_images.1292.tif,wind_80,-31.05928871,35.18367504,174.680283,-27.22,96.22,0.77,8.5
wind_field_estimation_Orb_tnr_spk_TC_images.1293.tif,wind_77,-31.02686148,35.17893567,174.8922255,-26.89,96.32,0.82,8
wind_field_estimation_Orb_tnr_spk_TC_images.1294.tif,wind_76,-30.99443428,35.17419629,174.9741024,-26.78,96.35,0.76,13.7
wind_field_estimation_Orb_tnr_spk_TC_images.1296.tif,wind_66,-30.96201951,35.16943013,162.27879,-47.61,87.94,0.79,12.2
wind_field_estimation_Orb_tnr_spk_TC_images.1364.tif,wind_830,-32.50077505,35.16341034,164.8176882,-42.18,90.67,0.76,12.4
wind_field_estimation_Orb_tnr_spk_TC_images.1365.tif,wind_824,-32.46830636,35.1590392,170.1005438,-33.58,94.19,0.77,17.9
wind_field_estimation_Orb_tnr_spk_TC_images.1367.tif,wind_837,-32.43583768,35.15466807,167.1479347,-38.47,92.3,0.85,13.1
wind_field_estimation_Orb_tnr_spk_TC_images.1368.tif,wind_836,-32.4033667,35.15028753,171.0572987,-32.04,94.73,0.68,17.2
wind_field_estimation_Orb_tnr_spk_TC_images.1371.tif,wind_668,-32.332886,35.16846173,181.8052364,-13.6,99.07,0.74,18.6
wind_field_estimation_Orb_tnr_spk_TC_images.1373.tif,wind_655,-32.30039672,35.16405162,161.134238,-48.11,87.66,0.78,8.7
wind_field_estimation_Orb_tnr_spk_TC_images.1374.tif,wind_667,-32.26790747,35.15964152,171.1502845,-32.01,94.74,0.76,13.8
wind_field_estimation_Orb_tnr_spk_TC_images.1376.tif,wind_666,-32.23543189,35.15519394,170.9702644,-32.34,94.62,0.81,11.2
wind_field_estimation_Orb_tnr_spk_TC_images.1377.tif,wind_662,-32.20295648,35.15074585,170.0890317,-33.84,94.1,0.71,14.1
wind_field_estimation_Orb_tnr_spk_TC_images.1380.tif,wind_557,-32.13241705,35.1688494,179.5336253,-17.77,98.41,0.7,11.3
wind_field_estimation_Orb_tnr_spk_TC_images.1381.tif,wind_562,-32.0999427,35.16437518,176.5604257,-22.97,97.33,0.68,10.6
wind_field_estimation_Orb_tnr_spk_TC_images.1383.tif,wind_561,-32.06747256,35.15989151,170.011732,-34.1,94.01,0.75,13
wind_field_estimation_Orb_tnr_spk_TC_images.1384.tif,wind_566,-32.03500242,35.15540783,178.0820743,-20.4,97.9,0.74,14.4
wind_field_estimation_Orb_tnr_spk_TC_images.1386.tif,wind_565,-32.00253229,35.15092416,178.0714364,-20.45,97.89,0.7,7.6
wind_field_estimation_Orb_tnr_spk_TC_images.1387.tif,wind_551,-31.97006917,35.14642251,161.7066963,-47.56,87.96,0.75,7.1
wind_field_estimation_Orb_tnr_spk_TC_images.1389.tif,wind_553,-31.93195574,35.16890546,174.3491679,-26.94,96.3,0.72,10.7
wind_field_estimation_Orb_tnr_spk_TC_images.1390.tif,wind_552,-31.89948911,35.16438555,175.2860849,-25.37,96.73,0.73,15.3
wind_field_estimation_Orb_tnr_spk_TC_images.1392.tif,wind_547,-31.86702248,35.15986563,169.8019626,-34.65,93.81,0.69,17.6
wind_field_estimation_Orb_tnr_spk_TC_images.1393.tif,wind_546,-31.8345595,35.15533673,169.0824873,-35.89,93.34,0.76,20
wind_field_estimation_Orb_tnr_spk_TC_images.1394.tif,wind_540,-31.80210801,35.15077928,171.0242257,-32.69,94.5,0.73,17.1
wind_field_estimation_Orb_tnr_spk_TC_images.1397.tif,wind_378,-31.73147947,35.16867099,160.3421651,-49.86,86.68,0.8,9.4
wind_field_estimation_Orb_tnr_spk_TC_images.1399.tif,wind_373,-31.69901714,35.16411428,169.7039342,-34.99,93.68,0.76,14.1
wind_field_estimation_Orb_tnr_spk_TC_images.1400.tif,wind_372,-31.666571,35.15952155,168.2839878,-37.36,92.76,0.7,14.2
wind_field_estimation_Orb_tnr_spk_TC_images.1402.tif,wind_351,-31.63412499,35.15492845,176.6336719,-23.32,97.24,0.72,13.4
wind_field_estimation_Orb_tnr_spk_TC_images.1403.tif,wind_367,-31.60167898,35.15033536,175.4008362,-25.47,96.7,0.71,10.7
wind_field_estimation_Orb_tnr_spk_TC_images.1406.tif,wind_361,-31.53100719,35.16813147,177.0796407,-22.65,97.4,0.69,9.6
wind_field_estimation_Orb_tnr_spk_TC_images.1408.tif,wind_360,-31.49856535,35.16350201,174.2310257,-27.57,96.13,0.7,15.6
wind_field_estimation_Orb_tnr_spk_TC_images.1409.tif,wind_340,-31.4661235,35.15887255,170.1763736,-34.42,93.89,0.75,8.7
wind_field_estimation_Orb_tnr_spk_TC_images.1410.tif,wind_347,-31.43368166,35.15424309,170.8244784,-33.37,94.27,0.79,13.9
wind_field_estimation_Orb_tnr_spk_TC_images.1412.tif,wind_346,-31.40124732,35.14959529,171.6131508,-32.1,94.71,0.73,16.4
wind_field_estimation_Orb_tnr_spk_TC_images.1415.tif,wind_220,-31.33053843,35.16727431,179.591818,-18.48,98.28,0.81,10.7
wind_field_estimation_Orb_tnr_spk_TC_images.1416.tif,wind_207,-31.29810101,35.16260811,177.3694941,-22.37,97.46,0.7,20
wind_field_estimation_Orb_tnr_spk_TC_images.1418.tif,wind_217,-31.26566763,35.15793308,173.974788,-28.24,95.93,0.69,9.6
wind_field_estimation_Orb_tnr_spk_TC_images.1419.tif,wind_216,-31.23324677,35.15323045,175.8759681,-25.02,96.82,0.78,10.6
wind_field_estimation_Orb_tnr_spk_TC_images.1420.tif,wind_213,-31.2008259,35.14852782,178.9639388,-19.71,98.04,0.69,9
wind_field_estimation_Orb_tnr_spk_TC_images.1424.tif,wind_85,-31.1300637,35.16613806,180.1761182,-17.66,98.43,0.78,11.6
wind_field_estimation_Orb_tnr_spk_TC_images.1425.tif,wind_83,-31.09764726,35.16139863,177.9845102,-21.51,97.66,0.76,9.2
wind_field_estimation_Orb_tnr_spk_TC_images.1426.tif,wind_82,-31.0652309,35.15665896,178.9114643,-19.93,97.99,0.7,13.6
wind_field_estimation_Orb_tnr_spk_TC_images.1428.tif,wind_79,-31.03281453,35.15191928,177.1650506,-22.99,97.32,0.82,13.2
wind_field_estimation_Orb_tnr_spk_TC_images.1429.tif,wind_78,-31.00039819,35.14717961,174.1026367,-28.27,95.92,0.83,6.3
wind_field_estimation_Orb_tnr_spk_TC_images.1432.tif,wind_73,-30.929609,35.16465477,180.4636132,-17.35,98.48,0.71,17.2
wind_field_estimation_Orb_tnr_spk_TC_images.1434.tif,wind_72,-30.89719847,35.1598794,177.8692322,-21.9,97.57,0.67,15.9
wind_field_estimation_Orb_tnr_spk_TC_images.1435.tif,wind_69,-30.86478796,35.15510404,161.9208651,-48.23,87.6,0.9,10.7
wind_field_estimation_Orb_tnr_spk_TC_images.1437.tif,wind_68,-30.83238553,35.1503105,177.4782027,-22.65,97.4,0.8,13.9
wind_field_estimation_Orb_tnr_spk_TC_images.1499.tif,wind_831,-32.50624443,35.13641817,168.6681117,-35.93,93.32,0.72,19.7
wind_field_estimation_Orb_tnr_spk_TC_images.1500.tif,wind_825,-32.47378668,35.1320463,168.3442598,-36.49,93.1,0.76,14.6
wind_field_estimation_Orb_tnr_spk_TC_images.1502.tif,wind_839,-32.44132895,35.12767443,175.5479587,-24.4,96.98,0.82,6.1
wind_field_estimation_Orb_tnr_spk_TC_images.1505.tif,wind_833,-32.37088816,35.14587654,179.0581769,-18.38,98.3,0.74,13.5
wind_field_estimation_Orb_tnr_spk_TC_images.1506.tif,wind_832,-32.33840961,35.14146555,167.8123868,-37.47,92.72,0.83,7.8
wind_field_estimation_Orb_tnr_spk_TC_images.1507.tif,wind_806,-32.30593106,35.13705456,166.3094202,-39.94,91.68,0.8,4.5
wind_field_estimation_Orb_tnr_spk_TC_images.1509.tif,wind_827,-32.27345253,35.13264357,166.9268305,-38.99,92.09,0.77,10.1
wind_field_estimation_Orb_tnr_spk_TC_images.1510.tif,wind_826,-32.24098785,35.12819554,178.5952629,-19.32,98.12,0.65,12.6
wind_field_estimation_Orb_tnr_spk_TC_images.1512.tif,wind_817,-32.20852332,35.12374701,171.056637,-32.23,94.66,0.78,12.8
wind_field_estimation_Orb_tnr_spk_TC_images.1513.tif,wind_661,-32.17048107,35.14629776,174.9529053,-25.66,96.65,0.81,19.2
wind_field_estimation_Orb_tnr_spk_TC_images.1515.tif,wind_654,-32.13800567,35.14184968,168.6838628,-36.22,93.21,0.73,12.7
wind_field_estimation_Orb_tnr_spk_TC_images.1516.tif,wind_658,-32.10554218,35.1373748,178.1518497,-20.22,97.93,0.83,13.8
wind_field_estimation_Orb_tnr_spk_TC_images.1518.tif,wind_657,-32.0730829,35.13289039,183.821405,-10.32,99.47,0.67,9.8
wind_field_estimation_Orb_tnr_spk_TC_images.1519.tif,wind_660,-32.0406236,35.12840598,172.8524428,-29.37,95.59,0.73,12.1
wind_field_estimation_Orb_tnr_spk_TC_images.152.tif,wind_164,-32.42443468,35.37497888,169.4951396,-34.56,93.84,0.79,13.9
wind_field_estimation_Orb_tnr_spk_TC_images.1520.tif,wind_659,-32.00816433,35.12392157,174.4777187,-26.64,96.39,0.76,12.5
wind_field_estimation_Orb_tnr_spk_TC_images.1523.tif,wind_555,-31.93761335,35.14190203,168.2129888,-37.2,92.82,0.79,15.6
wind_field_estimation_Orb_tnr_spk_TC_images.1525.tif,wind_554,-31.90515752,35.13738155,167.0177965,-39.18,92.01,0.74,20
wind_field_estimation_Orb_tnr_spk_TC_images.1526.tif,wind_549,-31.8727017,35.13286106,170.9519881,-32.72,94.49,0.8,13.7
wind_field_estimation_Orb_tnr_spk_TC_images.1528.tif,wind_548,-31.84024954,35.12833159,175.9097039,-24.36,96.99,0.71,16.3
wind_field_estimation_Orb_tnr_spk_TC_images.1529.tif,wind_541,-31.80780892,35.12377352,170.5676392,-33.44,94.24,0.74,10.6
wind_field_estimation_Orb_tnr_spk_TC_images.1531.tif,wind_543,-31.76965651,35.14622183,176.0811929,-24.14,97.04,0.76,4.2
wind_field_estimation_Orb_tnr_spk_TC_images.1532.tif,wind_542,-31.737205,35.14166438,166.6536966,-39.94,91.68,0.81,14.8
